uri:/instrument/1.0/AMZN/chartdata;type=quote;range=1d/csv
ticker:amzn
Company-Name:Amazon.com, Inc.
Exchange-Name:NMS
unit:MIN
timezone:EST
currency:USD
gmtoffset:-18000
previous_close:839.9500
Timestamp:1486132200,1486155600
labels:1486134000,1486137600,1486141200,1486144800,1486148400,1486152000,1486155600
values:Timestamp,close,high,low,open,volume
close:805.7000,817.7840
high:807.5500,818.3000
low:804.0000,816.3400
open:805.6000,817.6650
volume:0,620300
1486132207,805.7000,807.5500,804.0000,806.0000,574600
1486132260,806.2500,808.0000,804.4999,805.6000,131900
1486132320,809.6000,811.0000,805.6100,805.6100,157200
1486132380,811.2700,811.7300,809.1667,809.5970,116900
1486132440,811.5964,813.0000,810.0300,810.9053,142800
1486132500,811.0376,812.7100,809.9000,811.5025,123600
1486132561,811.3799,812.0900,810.5300,811.0000,100400
1486132620,812.5700,814.0500,811.5500,811.5800,129000
1486132739,814.5900,815.0000,812.7300,812.7502,114000
1486132799,817.7840,818.0000,814.1900,814.8700,128600
1486132859,816.6494,818.3000,816.3400,817.6650,157900
1486132919,815.5300,817.0000,815.0000,816.8758,145100
1486132920,812.3300,815.8300,812.1200,815.2802,131100
1486132981,811.6099,813.0000,810.6000,812.5200,129700
1486133041,810.7500,811.6000,809.2500,811.5670,145100
1486133159,811.6300,812.4900,810.5200,810.7500,90200
1486133160,812.4999,812.7000,811.1150,811.3600,69500
1486133220,813.0800,813.4700,811.9100,812.1841,73300
1486133339,811.3750,813.4100,811.2700,813.1981,59200
1486133340,812.3500,815.0000,811.2150,811.3700,0
1486133459,813.0100,813.5700,812.0400,812.2830,49000
1486133460,812.2500,813.3000,811.2500,813.2700,79300
1486133520,812.8304,814.0700,812.2599,812.2599,56300
1486133639,813.5976,813.9800,812.8199,813.1400,47200
1486133640,813.5400,813.8900,812.4760,813.6200,50400
1486133700,813.1620,813.8550,812.7500,813.3000,42000
1486133760,811.6900,813.7401,811.6900,813.3200,61500
1486133820,813.1200,813.6000,811.0000,811.6900,62900
1486133939,813.7500,813.8000,812.4999,813.4420,56700
1486133941,813.1840,814.7000,812.6201,813.8500,55600
1486134000,811.4700,813.2600,811.4000,813.2600,65300
1486134060,812.1460,813.0000,811.4000,811.4000,33700
1486134120,811.4350,812.3750,810.7100,812.3750,47400
1486134180,811.3200,811.6999,810.5600,811.2450,57100
1486134241,810.5550,811.5200,810.1700,811.5200,62000
1486134302,809.2100,810.7700,808.4999,810.5700,113100
1486134361,808.7900,809.9500,808.7900,809.6250,42500
1486134479,807.6500,809.1801,807.6500,808.7600,71100
1486134480,808.8500,808.8800,807.5500,807.8940,53400
1486134540,809.4700,809.9900,808.5100,808.8400,37500
1486134600,809.3861,810.0000,809.0500,809.5400,34400
1486134719,810.4000,810.5900,809.1801,809.4200,57900
1486134720,809.6949,810.7000,809.5500,810.5300,32200
1486134780,810.4100,810.4860,809.6500,809.7900,36100
1486134841,810.5300,810.8100,810.0200,810.4100,22700
1486134959,809.0100,810.7599,809.0000,810.7300,67100
1486135019,809.0000,809.3881,808.7600,809.0100,32200
1486135020,808.8803,809.1900,808.6500,808.8835,22700
1486135080,808.8800,809.4900,808.4800,808.6600,28500
1486135140,809.7950,809.9200,808.7200,808.7200,24800
1486135201,808.8808,809.7900,808.7000,809.7585,19800
1486135262,809.4650,809.4650,808.0700,808.8012,31800
1486135321,809.4900,809.5850,809.0000,809.3848,16800
1486135381,808.5200,809.3902,808.1700,809.3902,31400
1486135441,809.0000,809.0900,808.3900,808.6799,16900
1486135559,810.8400,810.8890,808.8100,809.2400,35100
1486135619,810.5350,810.8450,810.0137,810.8450,32500
1486135679,810.0850,810.6600,809.4100,810.4250,27100
1486135680,810.4800,810.4999,809.4350,810.4999,16900
1486135799,811.9294,812.7000,810.3600,810.4999,61700
1486135800,811.8300,812.6300,811.7800,811.8700,36600
1486135860,812.0001,812.3500,811.2812,812.0650,29200
1486135921,812.1300,812.9900,811.9900,812.1409,36700
1486135980,812.1840,812.2599,811.6500,812.1400,28000
1486136040,810.4900,812.2599,810.4200,812.2100,24700
1486136103,811.3853,811.9000,810.4601,810.5400,0
1486136219,811.5200,811.5900,811.2026,811.3799,14500
1486136220,811.9200,812.1000,811.2000,811.5700,0
1486136282,812.2900,812.7300,812.0601,812.1800,620300
1486136342,812.3714,812.4400,811.5800,812.1200,11200
1486136402,812.3733,812.5400,811.9600,812.4960,17300
1486136460,812.3000,812.4500,811.6700,812.4500,18200
1486136520,811.7500,812.6400,811.7500,812.4200,19300
1486136583,812.0981,812.4200,811.6100,811.9440,12600
1486136643,811.5904,812.4800,811.5100,812.2980,23900
1486136700,810.5900,811.8400,810.5700,811.5001,24800
1486136760,811.4137,811.6000,810.5700,810.5900,15500
1486136821,811.2700,811.6400,811.0200,811.4792,9600
1486136880,811.4000,811.4000,810.6800,811.2100,14700
1486136944,811.9800,812.1550,811.1300,811.1801,26000
1486137000,812.1800,812.3500,811.7100,812.0300,15600
1486137063,811.9900,812.2480,811.6800,812.0500,16800
1486137179,811.6700,812.3100,811.6700,812.0500,25600
1486137180,811.5001,812.1699,811.5001,811.7000,21800
1486137242,811.3200,811.8600,811.2171,811.4700,14400
1486137301,810.9300,811.3200,810.6400,811.3200,16800
1486137364,811.2549,811.3799,810.9200,811.2400,10900
1486137420,811.5150,811.7300,810.9700,811.0601,0
1486137482,812.2060,812.3800,811.4200,811.6800,29200
1486137544,811.6500,812.2935,811.3100,812.2300,42800
1486137600,811.9050,812.2599,811.5200,811.7760,20400
1486137719,811.7000,811.9399,811.5200,811.7700,8800
1486137720,811.8400,812.2300,811.5100,811.6800,18900
1486137783,812.5900,812.7500,811.7300,811.9030,29000
1486137841,812.7000,812.9300,812.2800,812.8000,24000
1486137900,812.7400,812.9900,812.0500,812.6779,15600
1486137961,812.9500,813.0000,812.4100,812.8300,21600
1486138020,812.5200,813.0000,812.0800,812.9600,14600
1486138081,812.5100,812.7600,812.3200,812.5800,11700
1486138142,812.5800,812.6700,812.0800,812.5500,20500
1486138201,812.5440,812.6575,811.7250,812.4500,19300
1486138260,812.4500,812.6600,812.0300,812.4697,13600
1486138320,812.3800,812.7300,812.3000,812.6800,15200
1486138439,812.0320,812.3800,811.8200,812.3100,15200
1486138440,812.2000,812.4600,811.9900,812.0359,10500
1486138501,811.8700,812.3403,811.7600,812.3403,19200
1486138619,811.2200,811.8900,811.0000,811.8264,31200
1486138620,810.9100,811.2800,810.8500,811.2600,26600
1486138681,811.2400,811.2500,810.7500,810.9600,15100
1486138741,811.6600,811.7040,811.2500,811.3400,10900
1486138800,811.6700,811.7600,811.4100,811.5900,10500
1486138861,811.5001,811.6700,811.3700,811.6076,12400
1486138920,811.3450,811.6300,811.1801,811.4200,12000
1486138980,811.5700,811.6080,811.1000,811.2500,12300
1486139041,811.7825,811.9900,811.0000,811.4700,25600
1486139159,811.8600,812.0000,811.5700,811.8167,16300
1486139160,811.7120,812.1900,811.6600,811.8700,16700
1486139222,811.7300,811.9100,811.5300,811.7350,12600
1486139285,811.8500,811.9800,811.5260,811.7200,13900
1486139341,811.6860,811.8900,811.5001,811.8300,10400
1486139400,811.5900,811.7100,811.2900,811.5001,19300
1486139462,811.3700,811.6400,811.2400,811.6400,15400
1486139521,811.5600,811.7000,811.3799,811.3799,13200
1486139588,811.5553,811.7200,811.4300,811.6900,13600
1486139640,811.5217,811.8000,811.5001,811.5450,12300
1486139703,811.7550,811.9590,811.4300,811.6700,11600
1486139764,811.3260,811.7900,811.0700,811.7000,23200
1486139828,811.4600,811.7100,811.1401,811.1850,16400
1486139882,811.4900,811.7100,811.2500,811.5700,16100
1486139940,811.6400,811.6500,811.2600,811.4900,18300
1486140000,811.8651,811.8900,811.4100,811.5900,25600
1486140061,811.7613,811.8900,811.5001,811.8900,13200
1486140120,811.6000,811.7300,811.2250,811.5400,13700
1486140182,811.2900,811.5500,811.1700,811.5500,16500
1486140241,811.2400,811.4100,811.1000,811.2600,12100
1486140359,811.0000,811.2700,811.0000,811.1300,30400
1486140361,810.2859,811.2000,810.0500,811.0900,34800
1486140421,810.4900,810.5999,810.1200,810.1200,16800
1486140539,810.4800,810.5200,810.0000,810.3959,17200
1486140540,810.2300,810.4900,810.1600,810.2245,15400
1486140659,810.6744,810.8700,810.1800,810.1800,15700
1486140660,811.1850,811.3500,810.6000,810.6600,13700
1486140779,810.9600,811.3900,810.8900,811.2900,11700
1486140839,810.9932,811.1400,810.7300,810.9454,16700
1486140840,811.3000,811.4900,810.9450,810.9500,14000
1486140904,811.6800,811.6800,811.2100,811.3400,19500
1486140961,812.2400,812.4800,811.5100,811.6600,32100
1486141020,812.2000,812.4999,812.0310,812.1600,17000
1486141081,812.2300,812.4400,812.0000,812.1900,16400
1486141141,812.3955,812.6800,812.1100,812.3000,20800
1486141200,812.0629,812.5700,811.7850,812.3547,15200
1486141263,812.5700,812.7100,812.0480,812.0480,18600
1486141320,812.6075,812.8100,812.2800,812.5700,18100
1486141439,812.2240,812.7000,812.2240,812.6075,22500
1486141499,812.2200,812.5467,812.0200,812.3300,13800
1486141500,811.9500,812.2800,811.7700,812.1940,11900
1486141560,811.6850,812.1400,811.3580,811.9500,10100
1486141625,811.9800,812.0980,811.6677,811.9000,9100
1486141680,812.2050,812.3100,811.7300,811.7300,8300
1486141740,812.3800,812.4300,812.0601,812.1753,10300
1486141800,812.3300,812.6500,812.1900,812.4999,10300
1486141861,812.2300,812.7200,812.2000,812.3860,0
1486141979,812.4100,812.7500,812.2601,812.4100,19000
1486142039,812.2000,812.6201,812.2000,812.2599,14100
1486142040,812.3800,812.4000,812.0900,812.4000,6300
1486142100,812.4999,812.5900,812.0000,812.3513,13600
1486142162,812.4300,812.5700,811.5800,812.3950,14500
1486142221,812.2400,812.5900,812.2100,812.3100,16000
1486142282,812.1700,812.4700,812.1200,812.2300,10500
1486142342,812.2798,812.3000,812.0000,812.2200,12700
1486142405,812.4500,812.4999,812.1600,812.4600,12200
1486142466,812.3400,812.4400,812.1120,812.3237,10400
1486142522,812.4400,812.4400,812.1400,812.2800,13900
1486142580,812.4000,812.4400,812.1100,812.3900,13500
1486142699,812.5200,812.7800,812.3900,812.4300,15600
1486142700,813.3540,813.4600,812.7283,812.7900,36500
1486142760,813.8692,814.0000,813.2800,813.2800,33300
1486142821,813.6450,813.8699,813.6130,813.8308,9900
1486142880,813.9840,814.0000,813.6460,813.7900,23000
1486142940,813.3475,813.9900,813.0000,813.9250,22500
1486143002,813.5100,813.5200,813.0900,813.3799,15800
1486143060,813.1900,813.7000,813.0000,813.5200,14000
1486143179,813.3900,813.4282,813.0100,813.1200,10500
1486143239,813.3100,813.5500,813.1500,813.3000,7900
1486143240,813.6218,813.7401,813.2800,813.3100,12700
1486143301,814.1000,814.2500,813.6900,813.7100,28500
1486143361,814.3900,814.7180,814.0900,814.1300,32200
1486143422,814.5333,814.7400,814.1501,814.4200,15300
1486143480,814.6799,814.7200,814.2900,814.3988,15500
1486143540,814.3713,814.6799,814.3000,814.5900,11000
1486143602,814.3900,814.5600,814.2100,814.3500,16500
1486143662,814.6399,814.6399,814.3100,814.4296,12600
1486143779,814.7000,814.8900,814.5500,814.6400,26400
1486143780,814.6500,814.7500,814.5600,814.6700,11600
1486143840,814.2300,814.7700,814.1300,814.6860,22100
1486143901,814.2592,814.6400,814.2150,814.2300,8600
1486143962,813.9650,814.3200,813.5800,814.2700,19100
1486144022,814.2000,814.4463,814.0601,814.0601,59500
1486144081,814.4119,814.4900,814.2001,814.2525,11900
1486144140,814.3660,814.5800,814.2900,814.4500,18200
1486144201,814.3450,814.5400,814.0700,814.3550,10000
1486144261,814.1700,814.3190,814.0770,814.2000,12100
1486144324,814.3200,814.3200,814.1100,814.1100,8700
1486144382,814.2125,814.3700,814.1150,814.2650,11500
1486144451,814.3300,814.4500,814.2000,814.3400,10400
1486144558,813.6500,814.7300,813.5001,814.3400,25300
1486144560,813.5500,813.9500,813.2000,813.6620,15700
1486144621,813.8300,813.8800,813.5500,813.5600,10900
1486144680,813.9481,813.9800,813.7200,813.8300,7900
1486144752,813.7300,813.9300,813.5500,813.9200,11800
1486144805,813.4550,813.7600,813.4550,813.7401,8400
1486144862,813.4000,813.7800,813.3700,813.5600,0
1486144922,813.1900,813.3132,813.0000,813.3132,9100
1486144982,813.5300,813.6349,813.0500,813.1044,8000
1486145042,813.1483,813.8600,813.0379,813.5900,10100
1486145102,813.1700,813.2800,812.9500,813.0600,11500
1486145161,812.6999,813.2399,812.5492,813.1450,12800
1486145220,812.7200,812.7900,812.3900,812.6100,16800
1486145280,812.9000,812.9000,812.4400,812.7200,9400
1486145343,812.8500,813.0700,812.8400,812.8841,7000
1486145402,812.9200,813.2200,812.9200,812.9500,8900
1486145460,812.9676,813.1500,812.7100,812.8600,8200
1486145523,812.9900,812.9900,812.6021,812.8400,8000
1486145583,813.0100,813.0900,812.9000,813.0900,3500
1486145643,812.8800,813.2200,812.8100,813.0100,3900
1486145708,812.9900,813.1100,812.8400,812.9500,6100
1486145761,813.0100,813.0900,812.7900,812.9900,7400
1486145820,812.7920,813.0036,812.7200,812.8900,0
1486145896,812.9000,812.9000,812.6500,812.7615,7000
1486145959,813.0350,813.1430,812.8700,812.9100,2900
1486146004,813.1900,813.1900,812.8199,813.0900,8700
1486146061,813.0200,813.2300,812.9682,813.0500,6600
1486146120,813.2400,813.2400,813.0000,813.0200,8400
1486146184,813.1349,813.3799,813.1200,813.2100,9100
1486146299,813.4000,813.4000,813.1500,813.2500,7300
1486146300,813.2334,813.4900,813.1600,813.4000,10200
1486146362,812.9000,813.3090,812.8950,813.3090,6700
1486146425,813.2000,813.4376,812.8250,812.8250,5800
1486146485,813.0900,813.3100,812.9300,813.2100,8400
1486146541,813.3700,813.4200,813.0900,813.1801,6400
1486146603,813.0980,813.3100,813.0980,813.3100,8400
1486146664,812.8400,813.1140,812.6300,813.0000,9100
1486146725,813.0900,813.1100,812.7500,812.7697,6800
1486146783,813.2200,813.2600,813.0300,813.0850,5900
1486146899,812.6000,813.2572,812.4700,813.1900,17100
1486146900,812.7400,812.9564,812.4999,812.6000,11800
1486146961,812.2550,812.8000,812.1000,812.8000,18600
1486147020,812.2500,812.6328,812.1800,812.3800,14200
1486147089,812.0000,812.4000,812.0000,812.3000,12100
1486147142,812.2000,812.3100,812.0000,812.1057,16800
1486147201,812.7850,812.7900,812.3200,812.3300,10800
1486147260,812.2500,812.6500,812.2500,812.6500,6100
1486147324,812.1600,812.3300,812.1100,812.2292,6400
1486147385,812.2100,812.2100,811.9000,812.0800,29300
1486147499,812.0800,812.2790,811.9500,812.2000,8500
1486147500,812.3600,812.4500,812.0700,812.1300,6800
1486147563,812.0300,812.3200,811.9200,812.3150,11600
1486147627,811.2000,812.1500,811.1450,811.9900,32000
1486147682,811.6200,811.9700,811.2600,811.2600,20900
1486147741,812.0300,812.2000,811.5900,811.5900,12000
1486147806,812.6500,812.6500,811.9500,812.0000,11700
1486147868,811.9697,812.4999,811.9697,812.4999,9300
1486147922,812.2300,812.3490,811.9520,812.0000,6200
1486147980,812.5900,812.6500,812.1500,812.3000,0
1486148040,812.4253,812.7500,812.4000,812.5674,10900
1486148115,812.3791,812.3791,812.1500,812.2000,4000
1486148166,811.9700,812.3250,811.8500,812.3250,6000
1486148223,812.2000,812.2800,811.8500,811.9200,8200
1486148339,812.0601,812.2346,811.9001,812.2346,5400
1486148340,812.1400,812.1400,811.8700,812.0300,6500
1486148400,811.7401,812.1400,811.6600,812.0500,12800
1486148476,811.1600,811.7930,811.1600,811.6100,8600
1486148523,811.0150,811.2100,810.9300,811.1100,29900
1486148639,811.7700,811.7700,810.9100,811.0050,19600
1486148699,812.0800,812.0800,811.6200,811.6400,10200
1486148701,812.0115,812.2500,811.8800,812.1500,8900
1486148762,811.9513,812.1399,811.8800,812.0779,5400
1486148821,811.7000,812.1000,811.7000,812.0700,7300
1486148880,811.2800,811.7120,811.0400,811.7000,12000
1486148940,810.6323,811.2850,810.6000,811.2850,23300
1486149000,810.9600,811.1400,810.6000,810.6000,17700
1486149119,810.9600,811.1100,810.7700,810.9327,12300
1486149120,810.8400,811.0020,810.7500,810.8900,5800
1486149238,811.2800,811.4200,810.7500,810.8836,11300
1486149240,811.3000,811.4900,811.2600,811.3254,13800
1486149302,811.2200,811.4400,811.1000,811.2600,9000
1486149370,811.3250,811.4300,811.1300,811.1750,3200
1486149421,811.3200,811.5001,811.2600,811.3698,13200
1486149539,811.1801,811.3325,811.0600,811.2900,10000
1486149540,811.1801,811.3900,811.1791,811.1801,9600
1486149615,811.2600,811.4000,811.1300,811.1750,6200
1486149719,811.2133,811.3700,811.0500,811.3290,5200
1486149779,811.1900,811.3700,811.1000,811.2550,8900
1486149780,811.3398,811.3900,811.0000,811.0900,7400
1486149840,811.3089,811.4100,811.2400,811.4000,9500
1486149917,811.1801,811.6000,811.1801,811.4100,11200
1486149970,810.9500,811.2000,810.6201,811.0900,15100
1486150022,810.8000,811.0800,810.8000,810.9991,6800
1486150082,810.6690,810.8000,810.2800,810.8000,0
1486150140,810.5177,810.7100,810.4900,810.6700,5600
1486150201,810.8199,810.8199,810.2599,810.4800,29700
1486150262,810.6450,810.9100,810.5600,810.8600,20300
1486150324,810.6450,810.7300,810.5100,810.6000,10000
1486150381,810.8800,810.9700,810.6800,810.7100,12600
1486150444,810.8300,811.0000,810.8300,810.9340,10100
1486150500,810.4999,810.8500,810.4999,810.8300,9100
1486150618,810.3800,810.6560,810.2599,810.6560,15000
1486150621,810.3700,810.5400,810.2827,810.4400,11000
1486150680,810.4700,810.5300,810.3000,810.4000,11800
1486150740,810.3850,810.4500,810.3155,810.4500,8800
1486150803,810.3900,810.4700,810.3100,810.3900,10800
1486150860,810.4350,810.4600,810.2500,810.3700,11200
1486150921,810.5500,810.5500,810.3200,810.3900,9700
1486151039,810.5655,810.6900,810.4999,810.5500,20900
1486151040,810.3097,810.6300,810.1400,810.5900,22300
1486151102,810.1900,810.3090,810.1100,810.2400,9800
1486151160,810.0667,810.4720,810.0000,810.1400,45500
1486151223,809.9193,810.2500,809.8800,810.1300,44600
1486151283,809.6900,810.0000,809.6000,809.9500,16600
1486151340,809.8900,810.1500,809.6300,809.6700,16300
1486151400,810.0000,810.3760,809.8700,809.8700,11300
1486151461,810.3210,810.3600,810.0100,810.0100,7900
1486151527,810.3647,810.4700,810.2599,810.2725,6400
1486151584,810.2000,810.3700,810.0700,810.3700,6700
1486151641,810.1700,810.2800,810.1292,810.1665,7600
1486151700,809.9780,810.2693,809.8400,810.2200,8800
1486151760,809.7000,809.9790,809.6400,809.9399,12700
1486151822,809.5001,809.8230,809.5001,809.7900,21800
1486151883,809.7000,809.7000,809.3500,809.4900,11200
1486151940,810.0601,810.1300,809.5700,809.6962,14700
1486152000,810.3900,810.3900,809.9200,810.0900,14900
1486152060,809.7100,810.5300,809.6500,810.3250,12800
1486152121,810.0100,810.0347,809.7300,809.7300,8300
1486152186,810.1600,810.1600,809.9210,809.9210,5900
1486152244,809.9700,810.1999,809.9700,810.1700,9000
1486152359,809.4400,810.0000,809.3500,810.0000,13700
1486152360,809.1900,809.6100,809.0000,809.2600,28300
1486152425,809.0800,809.3400,809.0000,809.1200,21400
1486152481,809.2500,809.6000,809.0000,809.0650,22300
1486152540,809.5700,809.5700,809.1801,809.2300,9200
1486152602,809.1900,809.5670,809.0300,809.5001,11100
1486152660,809.1500,809.3000,809.0699,809.2500,9600
1486152720,809.0400,809.2300,809.0100,809.0600,16700
1486152839,809.0450,809.2100,809.0100,809.0600,16400
1486152840,809.1500,809.2000,809.0100,809.0400,10300
1486152900,809.1349,809.2500,809.0100,809.0800,41500
1486152962,809.7300,809.7300,809.1201,809.1700,25000
1486153025,809.5245,809.7300,809.4300,809.7299,32300
1486153084,809.1100,809.5700,808.8800,809.4500,51200
1486153140,809.2860,809.3000,809.0100,809.1403,9000
1486153204,809.3726,809.4600,809.0600,809.1801,12800
1486153260,808.7800,809.4400,808.6201,809.2900,22700
1486153320,808.3735,808.8199,808.3700,808.8000,27300
1486153381,808.1600,808.5400,808.1300,808.5400,24200
1486153499,808.1000,808.5074,808.0601,808.1300,39000
1486153500,808.0950,808.2900,808.0500,808.1293,27800
1486153561,808.1200,808.2000,808.0000,808.1300,32900
1486153621,808.1050,808.4800,808.0996,808.1400,30600
1486153680,808.0700,808.3000,808.0700,808.1400,16400
1486153741,808.1800,808.2400,808.1000,808.1100,12700
1486153800,808.2550,808.4200,808.2000,808.2644,14700
1486153861,808.1316,808.3100,808.0800,808.2750,12400
1486153924,808.0190,808.1604,808.0000,808.0800,31500
1486153980,808.0800,808.1500,807.9600,808.0800,37500
1486154040,808.4600,808.6900,808.1524,808.1800,41700
1486154100,808.4500,808.5400,808.1600,808.4000,20800
1486154219,808.2940,808.5875,808.1500,808.4775,18900
1486154220,808.3000,808.4999,808.2200,808.3051,20100
1486154339,808.0601,808.4100,808.0601,808.4100,23900
1486154399,808.1700,808.4999,808.0601,808.0800,24200
1486154400,808.1600,808.2599,808.0800,808.1349,12400
1486154463,808.1500,808.3100,808.0000,808.1600,24000
1486154521,808.1300,808.2700,808.0290,808.1800,15900
1486154582,808.0400,808.2300,807.8200,808.1500,30200
1486154640,808.1400,808.1400,807.9200,807.9750,30000
1486154702,808.0200,808.2073,808.0000,808.0601,19000
1486154765,809.0528,809.2500,808.0287,808.0556,42900
1486154820,810.0400,810.0500,809.1400,809.2500,54300
1486154939,809.4800,810.0212,809.1100,809.9800,28100
1486154940,809.8100,810.0500,809.3300,809.4300,42600
1486155000,810.0100,810.2100,809.8200,810.0601,40500
1486155061,809.5001,810.0700,809.3500,809.9200,53700
1486155179,809.6800,809.6860,809.3100,809.5400,30900
1486155180,809.4900,809.8537,809.4600,809.7000,28300
1486155243,809.7500,809.9100,809.5134,809.6100,35400
1486155300,809.7900,810.0000,809.6500,809.7700,43800
1486155364,809.7401,809.9500,809.5600,809.8550,50000
1486155479,809.6059,809.9399,809.5500,809.5978,72400
1486155539,809.5299,809.9399,809.1801,809.5500,76700
1486155540,810.0800,810.1100,809.4100,809.5100,122100
1486155600,810.2000,810.2000,810.2000,810.2000,199700
